player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot
P01172,Ismael Brahimi,34,Algerian,Algeria,2,Goalkeeper,187,80,Right
P00053,Pedro Gavi,36,Spanish,Spain,1,Goalkeeper,191,80,Left
P00068,Alvaro Llorente,19,Spanish,Spain,16,Midfielder,186,80,Right
P00062,Marco Carvajal,33,Spanish,Spain,10,Defender,175,73,Right
P00066,Gavi Ramos,18,Spanish,Spain,14,Midfielder,177,72,Left
P00078,Ansu Fati,27,Spanish,Spain,26,Forward,182,72,Right
P00061,Ansu Alba,28,Spanish,Spain,9,Defender,193,83,Right
P00064,Aymeric Yamal,27,Spanish,Spain,12,Defender,181,80,Left
P00065,Pedro Riquelme,24,Spanish,Spain,13,Midfielder,171,67,Right
P00070,Ansu Le Normand,19,Spanish,Spain,18,Midfielder,178,75,Right
P00057,Gavi Asensio,22,Spanish,Spain,5,Defender,187,76,Right
P00058,Rodri Laporte,27,Spanish,Spain,6,Defender,188,80,Right
P00076,Alvaro Gavi,28,Spanish,Spain,24,Forward,183,75,Right
P00059,Alvaro Oyarzabal,23,Spanish,Spain,7,Defender,191,81,Left
P00063,Dani Garcia,28,Spanish,Spain,11,Defender,183,80,Right
P00072,Dani Gavi,21,Spanish,Spain,20,Midfielder,181,78,Right
P00071,Marco Mikel,18,Spanish,Spain,19,Midfielder,183,70,Right
P00069,Ferran Cubarsi,24,Spanish,Spain,17,Midfielder,181,81,Left
P00056,Pedro Torres,24,Spanish,Spain,4,Defender,176,78,Left
P00074,Gavi Le Normand,25,Spanish,Spain,22,Forward,172,70,Right
P00073,Pedro Cubarsi,20,Spanish,Spain,21,Forward,182,74,Right
P00077,Ferran Morata,26,Spanish,Spain,25,Forward,188,78,Right
P00075,Rodri Mikel,25,Spanish,Spain,23,Forward,173,73,Right
P00060,Ferran Pau,35,Spanish,Spain,8,Defender,179,72,Right
P00067,Rodri Alonso,25,Spanish,Spain,15,Midfielder,183,78,Right
P00055,Rodri Fati,26,Spanish,Spain,3,Goalkeeper,195,75,Left
P00054,Gavi Morata,27,Spanish,Spain,2,Goalkeeper,190,75,Left
P00547,Alexis Vidal,27,Chilean,Chile,1,Goalkeeper,188,77,Right
P00564,Mauricio Riquelme,29,Chilean,Chile,18,Midfielder,168,74,Right
P00558,Claudio Pavez,21,Chilean,Chile,12,Defender,185,78,Left
P00565,Jean Delgado,29,Chilean,Chile,19,Midfielder,188,80,Right
P00566,Paulo Vidal,28,Chilean,Chile,20,Midfielder,184,73,Left
P00562,Ben Castillo,34,Chilean,Chile,16,Midfielder,181,74,Right
P00551,Arturo Aranguiz,19,Chilean,Chile,5,Defender,185,78,Right
P00572,Mauricio Isla,17,Chilean,Chile,26,Forward,175,76,Right
P00571,Erick Brereton,19,Chilean,Chile,25,Forward,190,79,Right
P00559,Alexis Lasarte,31,Chilean,Chile,13,Midfielder,171,69,Right
P00567,Alexis Valdivia,31,Chilean,Chile,21,Forward,186,76,Right
P00554,Erick Mena,24,Chilean,Chile,8,Defender,181,81,Right
P00553,Ben Sierralta,32,Chilean,Chile,7,Defender,186,70,Left
P00556,Jean Zavala,19,Chilean,Chile,10,Defender,189,80,Left
P00570,Ben Vidal,27,Chilean,Chile,24,Forward,183,82,Right
P00560,Arturo Fuentes,18,Chilean,Chile,14,Midfielder,189,82,Right
P00561,Gary Villanueva,26,Chilean,Chile,15,Midfielder,176,74,Right
P00563,Erick Valdivia,28,Chilean,Chile,17,Midfielder,182,73,Right
P00555,Mauricio Montes,26,Chilean,Chile,9,Defender,188,78,Right
P00550,Alexis Pulgar,26,Chilean,Chile,4,Defender,188,76,Right
P00568,Arturo Riquelme,23,Chilean,Chile,22,Forward,170,72,Right
P00569,Gary Delgado,23,Chilean,Chile,23,Forward,188,82,Left
P00552,Gary Diaz,26,Chilean,Chile,6,Defender,187,75,Right
P00557,Paulo Albornoz,25,Chilean,Chile,11,Defender,183,78,Right
P00549,Gary Isla,25,Chilean,Chile,3,Goalkeeper,188,77,Right
P00548,Arturo Brereton,25,Chilean,Chile,2,Goalkeeper,188,75,Right
P00469,Neymar Junior,31,Brazilian,Brazil,1,Goalkeeper,193,85,Right
P00481,Neymar Pereira,20,Brazilian,Brazil,13,Midfielder,183,75,Right
P00480,Bruno Lima,22,Brazilian,Brazil,12,Defender,185,77,Right
P00479,Richarlison Ferreira,27,Brazilian,Brazil,11,Defender,185,73,Right
P00486,Marquinhos Nunes,29,Brazilian,Brazil,18,Midfielder,185,83,Left
P00491,Rodrygo Reis,27,Brazilian,Brazil,23,Forward,169,74,Left
P00493,Casemiro Martins,30,Brazilian,Brazil,25,Forward,178,73,Left
P00476,Casemiro Alexandre,29,Brazilian,Brazil,8,Defender,184,79,Right
P00494,Marquinhos Paqueta,27,Brazilian,Brazil,26,Forward,177,75,Right
P00472,Neymar Mendes,29,Brazilian,Brazil,4,Defender,187,76,Right
P00482,Vinicius Moreira,30,Brazilian,Brazil,14,Midfielder,178,77,Left
P00484,Gabriel Souza,30,Brazilian,Brazil,16,Midfielder,177,75,Right
P00487,Alisson Reis,29,Brazilian,Brazil,19,Midfielder,175,71,Right
P00485,Casemiro Carvalho,29,Brazilian,Brazil,17,Midfielder,185,72,Right
P00478,Alisson Oliveira,30,Brazilian,Brazil,10,Defender,191,78,Right
P00477,Marquinhos Santos,32,Brazilian,Brazil,9,Defender,192,74,Left
P00489,Neymar Carvalho,28,Brazilian,Brazil,21,Forward,183,72,Right
P00473,Vinicius Guimaraes,20,Brazilian,Brazil,5,Defender,187,77,Left
P00488,Richarlison Junior,32,Brazilian,Brazil,20,Midfielder,182,76,Right
P00474,Rodrygo Fabinho,28,Brazilian,Brazil,6,Defender,181,78,Right
P00492,Gabriel Junior,24,Brazilian,Brazil,24,Forward,181,76,Right
P00483,Rodrygo Costa,24,Brazilian,Brazil,15,Midfielder,181,72,Right
P00490,Vinicius Nunes,23,Brazilian,Brazil,22,Forward,183,76,Right
P00475,Gabriel Alisson,31,Brazilian,Brazil,7,Defender,179,72,Right
P00470,Vinicius Martins,34,Brazilian,Brazil,2,Goalkeeper,186,84,Left
P00471,Rodrygo Paqueta,38,Brazilian,Brazil,3,Goalkeeper,190,79,Right
P00599,Enner Caicedo,30,Ecuadorian,Ecuador,1,Goalkeeper,185,74,Right
P00614,Angel Intriago,25,Ecuadorian,Ecuador,16,Midfielder,177,71,Right
P00605,Angel Plata,30,Ecuadorian,Ecuador,7,Defender,175,73,Left
P00616,Sebastian Pellerano,32,Ecuadorian,Ecuador,18,Midfielder,179,73,Right
P00604,Pervis Gruezo,28,Ecuadorian,Ecuador,6,Defender,188,77,Right
P00609,Felix Rodriguez,23,Ecuadorian,Ecuador,11,Defender,188,76,Right
P00619,Enner Zapata,23,Ecuadorian,Ecuador,21,Forward,175,76,Left
P00621,Pervis Molina,24,Ecuadorian,Ecuador,23,Forward,177,75,Left
P00623,Gonzalo Mena,24,Ecuadorian,Ecuador,25,Forward,169,71,Right
P00613,Pervis Palacios,27,Ecuadorian,Ecuador,15,Midfielder,178,76,Right
P00606,Gonzalo Ramirez,23,Ecuadorian,Ecuador,8,Defender,197,84,Right
P00602,Enner Hincapie,24,Ecuadorian,Ecuador,4,Defender,183,76,Right
P00624,Sebastian Preciado,22,Ecuadorian,Ecuador,26,Forward,187,77,Right
P00617,Diego Molina,24,Ecuadorian,Ecuador,19,Midfielder,186,83,Right
P00615,Gonzalo Zapata,22,Ecuadorian,Ecuador,17,Midfielder,183,76,Right
P00622,Angel Caicedo,33,Ecuadorian,Ecuador,24,Forward,183,77,Left
P00608,Diego Pacho,30,Ecuadorian,Ecuador,10,Defender,189,81,Left
P00607,Sebastian Angulo,28,Ecuadorian,Ecuador,9,Defender,184,74,Right
P00610,Jackson Canga,27,Ecuadorian,Ecuador,12,Defender,194,82,Right
P00612,Moises Minda,27,Ecuadorian,Ecuador,14,Midfielder,178,75,Right
P00618,Felix Caicedo,28,Ecuadorian,Ecuador,20,Midfielder,183,73,Right
P00603,Moises Torres,30,Ecuadorian,Ecuador,5,Defender,192,75,Left
P00611,Enner Ibarra,29,Ecuadorian,Ecuador,13,Midfielder,175,72,Left
P00620,Moises Pellerano,24,Ecuadorian,Ecuador,22,Forward,180,75,Left
P00600,Moises Mena,32,Ecuadorian,Ecuador,2,Goalkeeper,185,80,Right
P00601,Pervis Preciado,30,Ecuadorian,Ecuador,3,Goalkeeper,190,75,Right
P00236,Xherdan Sommer,24,Swiss,Switzerland,2,Goalkeeper,189,81,Right
P00256,Xherdan Mvogo,23,Swiss,Switzerland,22,Forward,171,67,Right
P00259,Ricardo Sommer,30,Swiss,Switzerland,25,Forward,177,72,Left
P00247,Granit Zakaria,30,Swiss,Switzerland,13,Midfielder,182,76,Right
P00240,Manuel Seferovic,21,Swiss,Switzerland,6,Defender,185,77,Left
P00246,Haris Steiner,31,Swiss,Switzerland,12,Defender,184,78,Right
P00244,Fabian Ndoye,29,Swiss,Switzerland,10,Defender,185,75,Left
P00254,Remo Shaqiri,29,Swiss,Switzerland,20,Midfielder,183,77,Right
P00249,Manuel Rieder,24,Swiss,Switzerland,15,Midfielder,173,75,Right
P00238,Granit Rodriguez,28,Swiss,Switzerland,4,Defender,183,76,Right
P00243,Stefan Okafor,28,Swiss,Switzerland,9,Defender,188,77,Right
P00255,Granit Kobal,23,Swiss,Switzerland,21,Forward,183,71,Left
P00239,Xherdan Fernandes,28,Swiss,Switzerland,5,Defender,185,80,Right
P00245,Remo Jashari,33,Swiss,Switzerland,11,Defender,185,74,Right
P00258,Yann Shaqiri,22,Swiss,Switzerland,24,Forward,173,73,Right
P00241,Yann Elvedi,28,Swiss,Switzerland,7,Defender,180,74,Right
P00252,Stefan Mvogo,18,Swiss,Switzerland,18,Midfielder,180,76,Right
P00253,Fabian Pfannenstiel,21,Swiss,Switzerland,19,Midfielder,188,82,Right
P00250,Yann Blerim,32,Swiss,Switzerland,16,Midfielder,189,85,Right
P00257,Manuel Pfannenstiel,24,Swiss,Switzerland,23,Forward,179,74,Left
P00248,Xherdan Aebischer,30,Swiss,Switzerland,14,Midfielder,182,75,Right
P00242,Ricardo Mbabu,32,Swiss,Switzerland,8,Defender,181,78,Right
P00260,Stefan Zuber,17,Swiss,Switzerland,26,Forward,184,79,Right
P00251,Ricardo Kobal,22,Swiss,Switzerland,17,Midfielder,180,78,Left
P00237,Manuel Zuber,27,Swiss,Switzerland,3,Goalkeeper,186,74,Right
P00235,Granit Shaqiri,31,Swiss,Switzerland,1,Goalkeeper,194,79,Left
P00418,Oleksandr Tsygankov,27,Ukrainian,Ukraine,2,Goalkeeper,184,76,Right
P00435,Yevhen Kryvtsov,24,Ukrainian,Ukraine,19,Midfielder,181,74,Right
P00431,Mykhailo Besedin,21,Ukrainian,Ukraine,15,Midfielder,180,70,Left
P00429,Andriy Bushchan,22,Ukrainian,Ukraine,13,Midfielder,184,82,Right
P00422,Mykhailo Zabarnyi,34,Ukrainian,Ukraine,6,Defender,178,70,Right
P00423,Viktor Karavaev,24,Ukrainian,Ukraine,7,Defender,185,81,Right
P00424,Artem Lunin,22,Ukrainian,Ukraine,8,Defender,180,71,Right
P00437,Andriy Bolbat,27,Ukrainian,Ukraine,21,Forward,169,73,Left
P00427,Dmytro Kovalenko,29,Ukrainian,Ukraine,11,Defender,179,79,Right
P00421,Oleksandr Shaparenko,26,Ukrainian,Ukraine,5,Defender,191,81,Left
P00432,Viktor Stepanenko,31,Ukrainian,Ukraine,16,Midfielder,182,76,Left
P00440,Viktor Zinchenko,21,Ukrainian,Ukraine,24,Forward,185,77,Right
P00439,Mykhailo Kryvtsov,18,Ukrainian,Ukraine,23,Forward,182,72,Right
P00425,Ruslan Makarenko,30,Ukrainian,Ukraine,9,Defender,190,81,Right
P00426,Yevhen Yaremchuk,27,Ukrainian,Ukraine,10,Defender,181,80,Right
P00434,Ruslan Bondarenko,28,Ukrainian,Ukraine,18,Midfielder,183,75,Right
P00438,Oleksandr Bondarenko,18,Ukrainian,Ukraine,22,Forward,182,76,Left
P00442,Ruslan Sudakov,26,Ukrainian,Ukraine,26,Forward,172,75,Right
P00430,Oleksandr Sydorchuk,22,Ukrainian,Ukraine,14,Midfielder,175,76,Right
P00420,Andriy Dovbyk,31,Ukrainian,Ukraine,4,Defender,188,82,Right
P00433,Artem Bolbat,27,Ukrainian,Ukraine,17,Midfielder,172,74,Left
P00441,Artem Tsygankov,26,Ukrainian,Ukraine,25,Forward,185,78,Left
P00428,Oleksiy Sobol,27,Ukrainian,Ukraine,12,Defender,185,82,Left
P00436,Dmytro Zinchenko,26,Ukrainian,Ukraine,20,Midfielder,171,70,Right
P00417,Andriy Zinchenko,24,Ukrainian,Ukraine,1,Goalkeeper,190,77,Right
P00419,Mykhailo Sudakov,39,Ukrainian,Ukraine,3,Goalkeeper,185,82,Right
P00938,Almoez Boudiaf,35,Qatari,Qatar,2,Goalkeeper,188,76,Right
P00944,Karim Barsham,22,Qatari,Qatar,8,Defender,181,73,Left
P00954,Abdelaziz Al-Mohannadi,30,Qatari,Qatar,18,Midfielder,179,75,Right
P00959,Hassan Mahmoud,17,Qatari,Qatar,23,Forward,180,81,Right
P00947,Ali Abdelaziz,28,Qatari,Qatar,11,Defender,189,74,Left
P00952,Boualem Moez,28,Qatari,Qatar,16,Midfielder,173,73,Right
P00946,Ahmed Al-Dosari,18,Qatari,Qatar,10,Defender,187,76,Right
P00950,Almoez Al-Attiyah,27,Qatari,Qatar,14,Midfielder,173,68,Right
P00953,Karim Al-Ahmad,30,Qatari,Qatar,17,Midfielder,185,76,Right
P00948,Mohammed Al-Hammadi,34,Qatari,Qatar,12,Defender,179,69,Right
P00956,Ali Ali,25,Qatari,Qatar,20,Midfielder,183,76,Right
P00962,Abdelaziz Abdulla,24,Qatari,Qatar,26,Forward,181,77,Left
P00961,Karim Boudiaf,27,Qatari,Qatar,25,Forward,183,75,Right
P00960,Boualem Ali,22,Qatari,Qatar,24,Forward,176,73,Right
P00942,Hassan Pedro,23,Qatari,Qatar,6,Defender,174,77,Left
P00949,Akram Mesa,29,Qatari,Qatar,13,Midfielder,171,71,Right
P00945,Abdelaziz Ismaeel,28,Qatari,Qatar,9,Defender,187,76,Right
P00957,Akram Al-Ahmad,23,Qatari,Qatar,21,Forward,173,65,Left
P00940,Akram Hatem,25,Qatari,Qatar,4,Defender,182,80,Right
P00955,Ahmed Mahmoud,31,Qatari,Qatar,19,Midfielder,174,68,Right
P00943,Boualem Hasan,23,Qatari,Qatar,7,Defender,186,81,Right
P00941,Almoez Muntari,22,Qatari,Qatar,5,Defender,180,76,Left
P00951,Hassan Al-Nobi,29,Qatari,Qatar,15,Midfielder,181,73,Right
P00958,Almoez Al-Mohannadi,30,Qatari,Qatar,22,Forward,180,76,Right
P00939,Hassan Abdulla,22,Qatari,Qatar,3,Goalkeeper,200,82,Right
P00937,Akram Ali,31,Qatari,Qatar,1,Goalkeeper,188,77,Left
P01147,Ali Talbi,27,Tunisian,Tunisia,3,Goalkeeper,185,78,Right
P01158,Youssef Dahmen,19,Tunisian,Tunisia,14,Midfielder,182,76,Right
P01157,Wahbi Dragger,27,Tunisian,Tunisia,13,Midfielder,179,77,Right
P01163,Aissa Dhaou,34,Tunisian,Tunisia,19,Midfielder,176,75,Right
P01153,Hannibal Mathlouthi,27,Tunisian,Tunisia,9,Defender,181,79,Left
P01167,Ali Dhaou,18,Tunisian,Tunisia,23,Forward,168,75,Right
P01154,Aissa Bennacer,26,Tunisian,Tunisia,10,Defender,186,79,Left
P01166,Youssef Krid,23,Tunisian,Tunisia,22,Forward,180,77,Right
P01159,Ali Melki,21,Tunisian,Tunisia,15,Midfielder,186,80,Left
P01156,Montassar Sassi,30,Tunisian,Tunisia,12,Defender,185,80,Right
P01148,Wahbi Bronn,30,Tunisian,Tunisia,4,Defender,175,75,Left
P01164,Dylan Msakni,28,Tunisian,Tunisia,20,Midfielder,177,68,Right
P01149,Youssef Laidouni,31,Tunisian,Tunisia,5,Defender,184,75,Right
P01165,Wahbi Chalali,24,Tunisian,Tunisia,21,Forward,185,74,Right
P01160,Ellyes Msaad,28,Tunisian,Tunisia,16,Midfielder,178,75,Right
P01150,Ali Dhaouadi,28,Tunisian,Tunisia,6,Defender,185,84,Left
P01169,Nader Skhiri,22,Tunisian,Tunisia,25,Forward,170,71,Right
P01151,Ellyes Sliti,28,Tunisian,Tunisia,7,Defender,188,84,Right
P01161,Nader Chalali,34,Tunisian,Tunisia,17,Midfielder,183,75,Right
P01155,Dylan Hamdi,24,Tunisian,Tunisia,11,Defender,176,75,Left
P01170,Hannibal Talbi,27,Tunisian,Tunisia,26,Forward,182,76,Right
P01168,Ellyes Msakni,26,Tunisian,Tunisia,24,Forward,182,77,Right
P01152,Nader Haddadi,21,Tunisian,Tunisia,8,Defender,181,77,Right
P01162,Hannibal Krid,33,Tunisian,Tunisia,18,Midfielder,179,81,Right
P01146,Youssef Skhiri,32,Tunisian,Tunisia,2,Goalkeeper,187,81,Right
P01145,Wahbi Msakni,24,Tunisian,Tunisia,1,Goalkeeper,190,81,Left
P00263,Simon Wind,25,Danish,Denmark,3,Goalkeeper,189,80,Left
P00272,Jannik Olsen,25,Danish,Denmark,12,Defender,181,73,Right
P00269,Rasmus Andersen,30,Danish,Denmark,9,Defender,183,76,Right
P00283,Simon Hansen,25,Danish,Denmark,23,Forward,187,78,Right
P00271,Kasper Cornelius,31,Danish,Denmark,11,Defender,177,66,Right
P00280,Kasper Hojbjerg,27,Danish,Denmark,20,Midfielder,173,71,Left
P00276,Andreas Vestergaard,27,Danish,Denmark,16,Midfielder,182,73,Left
P00281,Christian Skov,30,Danish,Denmark,21,Forward,171,73,Right
P00265,Pierre-Emile Damsgaard,28,Danish,Denmark,5,Defender,188,71,Right
P00266,Simon Dolberg,25,Danish,Denmark,6,Defender,185,77,Left
P00279,Mikkel Hansen,22,Danish,Denmark,19,Midfielder,180,72,Right
P00278,Rasmus Laursen,21,Danish,Denmark,18,Midfielder,189,84,Left
P00284,Andreas Hojbjerg,24,Danish,Denmark,24,Forward,183,77,Left
P00273,Christian Wass,22,Danish,Denmark,13,Midfielder,184,77,Right
P00270,Mikkel Bah,32,Danish,Denmark,10,Defender,181,70,Left
P00275,Simon Poulsen,23,Danish,Denmark,15,Midfielder,172,73,Right
P00282,Pierre-Emile Laursen,24,Danish,Denmark,22,Forward,172,68,Right
P00268,Joakim Maeland,25,Danish,Denmark,8,Defender,180,75,Left
P00286,Rasmus Wind,19,Danish,Denmark,26,Forward,182,78,Right
P00274,Pierre-Emile Christensen,21,Danish,Denmark,14,Midfielder,177,74,Right
P00277,Joakim Skov,28,Danish,Denmark,17,Midfielder,174,71,Right
P00285,Joakim Christensen,30,Danish,Denmark,25,Forward,191,81,Right
P00267,Andreas Lindstrom,25,Danish,Denmark,7,Defender,179,75,Right
P00264,Christian Maehle,32,Danish,Denmark,4,Defender,185,84,Right
P00261,Christian Hojbjerg,31,Danish,Denmark,1,Goalkeeper,190,79,Right
P00262,Pierre-Emile Christensen,32,Danish,Denmark,2,Goalkeeper,184,78,Right
P00315,Marko Baumgartlinger,31,Austrian,Austria,3,Goalkeeper,187,75,Right
P00316,David Laimer,25,Austrian,Austria,4,Defender,177,74,Right
P00318,Marko Gregoritsch,27,Austrian,Austria,6,Defender,182,74,Left
P00321,Maximilian Seiwald,35,Austrian,Austria,9,Defender,178,78,Right
P00329,Stefan Muhl,25,Austrian,Austria,17,Midfielder,182,75,Right
P00336,Konrad Sabitzer,26,Austrian,Austria,24,Forward,185,72,Left
P00337,Stefan Lainer,26,Austrian,Austria,25,Forward,175,70,Right
P00338,Maximilian Baumgartlinger,26,Austrian,Austria,26,Forward,180,73,Left
P00334,Marcel Bavoli,28,Austrian,Austria,22,Forward,184,79,Right
P00333,David Muhl,18,Austrian,Austria,21,Forward,178,75,Right
P00331,Florian Kick,33,Austrian,Austria,19,Midfielder,185,78,Right
P00330,Maximilian Bavoli,24,Austrian,Austria,18,Midfielder,172,70,Right
P00326,Marcel Dembir,22,Austrian,Austria,14,Midfielder,183,78,Right
P00319,Konrad Posch,27,Austrian,Austria,7,Defender,182,70,Right
P00335,Marko Kick,29,Austrian,Austria,23,Forward,173,70,Right
P00324,Philipp Friedl,24,Austrian,Austria,12,Defender,188,81,Right
P00322,Florian Waldschmidt,22,Austrian,Austria,10,Defender,180,72,Right
P00323,Xaver Kofler,34,Austrian,Austria,11,Defender,182,79,Right
P00328,Konrad Bardi,27,Austrian,Austria,16,Midfielder,175,70,Left
P00325,David Ulmer,30,Austrian,Austria,13,Midfielder,171,72,Right
P00317,Marcel Kalajdzic,33,Austrian,Austria,5,Defender,191,78,Right
P00327,Marko Borrmann,18,Austrian,Austria,15,Midfielder,180,75,Left
P00332,Xaver Sabitzer,21,Austrian,Austria,20,Midfielder,173,69,Left
P00320,Stefan Hinteregger,24,Austrian,Austria,8,Defender,190,73,Right
P00313,David Sabitzer,31,Austrian,Austria,1,Goalkeeper,192,75,Right
P00314,Marcel Lainer,21,Austrian,Austria,2,Goalkeeper,192,77,Right
P01015,Sadio Koulibaly,24,Senegalese,Senegal,1,Goalkeeper,185,79,Right
P01027,Sadio Sabaly,25,Senegalese,Senegal,13,Midfielder,174,73,Right
P01018,Sadio Diatta,28,Senegalese,Senegal,4,Defender,181,77,Right
P01021,Edouard Cisse,31,Senegalese,Senegal,7,Defender,187,80,Right
P01031,Boulaye Diouf,30,Senegalese,Senegal,17,Midfielder,176,71,Left
P01024,Ferland Sow,32,Senegalese,Senegal,10,Defender,182,75,Left
P01033,Ferland Seck,23,Senegalese,Senegal,19,Midfielder,185,79,Right
P01035,Sadio Diouf,24,Senegalese,Senegal,21,Forward,180,71,Right
P01030,Edouard Ndiaye,30,Senegalese,Senegal,16,Midfielder,177,74,Left
P01025,Ismaila Ba,29,Senegalese,Senegal,11,Defender,185,81,Left
P01026,Moussa Fall,30,Senegalese,Senegal,12,Defender,183,77,Right
P01037,Idrissa Seck,31,Senegalese,Senegal,23,Forward,163,71,Right
P01020,Idrissa N'Diaye,22,Senegalese,Senegal,6,Defender,182,80,Left
P01040,Pape Sarr,27,Senegalese,Senegal,26,Forward,186,78,Right
P01038,Edouard Koulibaly,34,Senegalese,Senegal,24,Forward,170,71,Left
P01029,Idrissa Dia,22,Senegalese,Senegal,15,Midfielder,182,74,Right
P01022,Boulaye Niang,36,Senegalese,Senegal,8,Defender,180,75,Left
P01028,Kalidou Diallo,21,Senegalese,Senegal,14,Midfielder,182,79,Right
P01032,Pape Faye,22,Senegalese,Senegal,18,Midfielder,178,74,Left
P01023,Pape Gomis,22,Senegalese,Senegal,9,Defender,175,74,Left
P01034,Ismaila Koulibaly,25,Senegalese,Senegal,20,Midfielder,177,72,Right
P01019,Kalidou Mendy,25,Senegalese,Senegal,5,Defender,179,75,Right
P01036,Kalidou Faye,25,Senegalese,Senegal,22,Forward,165,66,Right
P01039,Boulaye Mendy,24,Senegalese,Senegal,25,Forward,180,77,Left
P01017,Idrissa Sarr,28,Senegalese,Senegal,3,Goalkeeper,189,82,Right
P01016,Kalidou Mendy,25,Senegalese,Senegal,2,Goalkeeper,191,79,Right
P01145,Wahbi Msakni,24,Tunisian,Tunisia,1,Goalkeeper,190,81,Left
P01151,Ellyes Sliti,28,Tunisian,Tunisia,7,Defender,188,84,Right
P01159,Ali Melki,21,Tunisian,Tunisia,15,Midfielder,186,80,Left
P01155,Dylan Hamdi,24,Tunisian,Tunisia,11,Defender,176,75,Left
P01152,Nader Haddadi,21,Tunisian,Tunisia,8,Defender,181,77,Right
P01169,Nader Skhiri,22,Tunisian,Tunisia,25,Forward,170,71,Right
P01170,Hannibal Talbi,27,Tunisian,Tunisia,26,Forward,182,76,Right
P01157,Wahbi Dragger,27,Tunisian,Tunisia,13,Midfielder,179,77,Right
P01153,Hannibal Mathlouthi,27,Tunisian,Tunisia,9,Defender,181,79,Left
P01154,Aissa Bennacer,26,Tunisian,Tunisia,10,Defender,186,79,Left
P01148,Wahbi Bronn,30,Tunisian,Tunisia,4,Defender,175,75,Left
P01156,Montassar Sassi,30,Tunisian,Tunisia,12,Defender,185,80,Right
P01166,Youssef Krid,23,Tunisian,Tunisia,22,Forward,180,77,Right
P01150,Ali Dhaouadi,28,Tunisian,Tunisia,6,Defender,185,84,Left
P01158,Youssef Dahmen,19,Tunisian,Tunisia,14,Midfielder,182,76,Right
P01162,Hannibal Krid,33,Tunisian,Tunisia,18,Midfielder,179,81,Right
P01167,Ali Dhaou,18,Tunisian,Tunisia,23,Forward,168,75,Right
P01164,Dylan Msakni,28,Tunisian,Tunisia,20,Midfielder,177,68,Right
P01165,Wahbi Chalali,24,Tunisian,Tunisia,21,Forward,185,74,Right
P01163,Aissa Dhaou,34,Tunisian,Tunisia,19,Midfielder,176,75,Right
P01149,Youssef Laidouni,31,Tunisian,Tunisia,5,Defender,184,75,Right
P01161,Nader Chalali,34,Tunisian,Tunisia,17,Midfielder,183,75,Right
P01160,Ellyes Msaad,28,Tunisian,Tunisia,16,Midfielder,178,75,Right
P01168,Ellyes Msakni,26,Tunisian,Tunisia,24,Forward,182,77,Right
P01146,Youssef Skhiri,32,Tunisian,Tunisia,2,Goalkeeper,187,81,Right
P01147,Ali Talbi,27,Tunisian,Tunisia,3,Goalkeeper,185,78,Right
P00963,Eldor Rashidov,26,Uzbek,Uzbekistan,1,Goalkeeper,192,77,Left
P00974,Jasurbek Alijanov,27,Uzbek,Uzbekistan,12,Defender,184,73,Right
P00975,Eldor Miralimov,23,Uzbek,Uzbekistan,13,Midfielder,184,78,Left
P00982,Bobir Rashidov,24,Uzbek,Uzbekistan,20,Midfielder,189,78,Right
P00988,Husniddin Nasrullaev,33,Uzbek,Uzbekistan,26,Forward,182,74,Right
P00987,Dostonbek Kobilov,26,Uzbek,Uzbekistan,25,Forward,181,81,Right
P00968,Otabek Yoldoshev,20,Uzbek,Uzbekistan,6,Defender,182,76,Right
P00979,Dostonbek Kenjayev,24,Uzbek,Uzbekistan,17,Midfielder,179,78,Right
P00984,Sardor Nematov,28,Uzbek,Uzbekistan,22,Forward,179,69,Right
P00980,Husniddin Nematov,23,Uzbek,Uzbekistan,18,Midfielder,169,68,Right
P00971,Husniddin Umarov,24,Uzbek,Uzbekistan,9,Defender,187,77,Left
P00973,Bobir Eshmurodov,34,Uzbek,Uzbekistan,11,Defender,185,82,Right
P00981,Azizbek Sattorov,30,Uzbek,Uzbekistan,19,Midfielder,182,80,Left
P00976,Sardor Holmatov,22,Uzbek,Uzbekistan,14,Midfielder,176,73,Right
P00967,Sardor Zakirov,22,Uzbek,Uzbekistan,5,Defender,175,69,Right
P00966,Eldor Hamrobekov,25,Uzbek,Uzbekistan,4,Defender,182,75,Right
P00977,Otabek Karimov,23,Uzbek,Uzbekistan,15,Midfielder,180,73,Right
P00970,Dostonbek Abdurakhmanov,32,Uzbek,Uzbekistan,8,Defender,185,77,Right
P00972,Azizbek Yusupov,24,Uzbek,Uzbekistan,10,Defender,175,80,Right
P00985,Otabek Sattorov,35,Uzbek,Uzbekistan,23,Forward,182,73,Left
P00969,Jaloliddin Tursunov,25,Uzbek,Uzbekistan,7,Defender,194,79,Right
P00983,Eldor Kenjayev,30,Uzbek,Uzbekistan,21,Forward,171,70,Left
P00986,Jaloliddin Rashidov,31,Uzbek,Uzbekistan,24,Forward,183,81,Right
